UMAP1,UMAP2,Feature,Density
10.243281,10.282233,Collaboration between professional and amateur astronomers,0.0010129137292168519
11.199765,6.7268767,Normalizing flows in cosmological analysis,0.003675956006394248
6.3929963,9.184339,Algol system studies,0.00128179628279078
8.283368,6.8896112,Duty cycle in astrophysical sources,0.0015764620949265914
3.422625,8.949044,M87 Galaxy,0.0029871746705267886
10.178726,4.880194,Peccei-Quinn axions and dark matter,0.0025893758241434433
4.004771,8.614522,Detailed study of globular clusters,0.003256057224100717
6.1437473,8.583364,Damped Lyman-α (DLA) Systems,0.0034660066152474825
9.906082,10.324934,Key Projects in Astronomy,0.002364693142389887
2.669428,5.4920483,Detailed supernovae spectroscopic and photometric analysis,0.018556579519252728
4.7077713,3.1334376,Gravitational-wave follow-up observations,0.0026298923733121173
5.889128,8.954478,High-Redshift Radio Galaxies (HzRGs),0.002095810588815959
10.540117,4.287675,"Dark matter, χ symbol, cosmological constraints",0.005598650430580418
9.377014,7.3783846,Complex astrophysical phenomena and simulations,0.0010055470839134566
6.036478,11.107511,Kreutz sungrazing comets and fragmentation,0.0016832784518258231
9.764051,10.466901,Specific techniques in observational astronomy,0.0025967424694468386
8.615759,7.3687797,Overdensity in astronomical contexts,0.01625081953929
4.9259787,10.666668,Protoplanetary disk studies,0.010302253456798308
7.47995,9.419869,Comparisons of RLQs and RQQs,0.0032855238053142977
11.151666,6.4626446,Minkowski functionals in cosmology,0.0020295107810854016
8.900984,10.02364,Wavefront sensing in adaptive optics systems,0.0017643115501631713
9.5027075,5.591454,Superconducting materials and devices.,0.0012560130242288965
6.149824,8.598181,Damped Lyman-alpha (Lyα) Systems,0.002777225279380023
9.926879,7.0343404,Extra dimensions in astrophysics,0.014107125756001974
9.756957,10.140698,THOR-related astronomy research,0.0011712966032398507
10.491185,6.0862846,Quantum Mechanics and CSL Models,0.003035057864998858
2.6271656,5.4423623,Type Ia supernova rates,0.0034660066152474825
6.8006167,4.8545585,Sigmoid structures in solar active regions,0.0016353952573537538
10.463444,4.111437,Dark matter annihilation,0.014969023256499223
3.2197397,9.291744,Crater II Dwarf Galaxy Characteristics,0.0009281973082278061
10.836741,6.7090816,Energy conditions in cosmology,0.013654077069843165
6.6728396,6.920713,Lithium-rich giants,0.0017532615822080783
7.945983,9.918222,Rotating Radio Transients (RRATs),0.0012265464430153152
8.890863,4.4008703,High-energy neutrino interactions and detection,0.0016906450971292182
2.9059422,8.606544,NGC 2419 studies,0.0030866243821226253
4.8676605,9.104739,Galaxy quenching mechanisms and properties,0.005779133240513603
7.5513563,11.339396,Pandora-related projects and missions,0.0022431434948838648
4.0563126,9.841336,Peanut-shaped bulges in galaxies,0.0011639299579364554
7.742012,9.211357,Lick Indices,0.0027919585699868136
9.109709,6.669487,Astrophysical instabilities,0.03337458654703235
3.0183406,5.8464856,Central Compact Objects in Supernova Remnants,0.0016795951291741255
6.7814903,8.319729,Photodesorption of molecules from ices,0.00282879179650379
4.792464,4.9713864,Binary neutron star mergers and phenomena,0.006515797770853132
4.862574,3.4080653,Continuous gravitational waves from neutron stars,0.0016685451612190325
9.470429,10.692703,Instrument calibration and stability,0.006224815281369017
6.2342963,11.165722,Interstellar comet 2I/Borisov,0.0005598650430580418
8.678068,4.3775725,ARIANNA experiment and UHE neutrino detection,0.002471509499289119
5.8016505,9.080473,Radio Galaxies (RGs),0.005281884682534421
10.491651,8.774679,Advanced computational techniques in astrophysics,0.002744075375514744
9.782647,10.458044,Dome A and Dome C in Antarctica,0.0015654121269714984
10.080392,3.9958653,Dark matter detection with NaI(Tl) scintillators,0.001849027971152217
5.7100177,11.400154,Europa's surface and subsurface features,0.0009871304706549685
7.794253,10.086752,SkyMapper telescope and Southern Sky Survey,0.0010828968595991072
9.782516,10.960466,Instrumentation and observational techniques in astronomy,0.002858258377717371
9.478311,5.6173615,"Superconducting devices, polarization, numerical methods",0.0030534744782573465
4.181822,6.7756233,Procyon binary system studies,0.0008545308551938533
7.6457705,7.8598404,Regolith behavior in microgravity,0.0016722284838707302
5.2784185,7.8707604,Detailed stellar evolutionary models and yields,0.00700199636087722
9.171613,8.249851,CMB B-mode polarization and foreground mitigation,0.0023720597876932823
8.2827215,7.0321107,Emissivity in astrophysical contexts,0.0033665569036516463
9.98302,4.905506,Axion-like particles (ALPs) and photon interactions,0.0037569891047315963
5.320062,6.7019076,Heartbeat stars and tidally excited oscillations,0.0013296794772628493
10.550416,8.962112,Optimization algorithms and computational efficiency,0.0023978430462551657
4.884753,4.7917757,Neutron star crust properties,0.004677819767656007
2.8058476,5.821506,Carnegie Supernova Project (CSP),0.0018563946164556122
9.731909,7.6853514,Multipole analysis in astrophysics,0.007989126831532188
9.901173,6.032309,Blandford-Znajek mechanism,0.004342637406351522
4.4006896,9.97189,Spiral Arms in Astronomy,0.009757121704347057
4.8093243,10.221154,Nucleosynthesis in GRB accretion disks,0.001786411486073357
4.518022,9.954103,Lopsidedness in galaxies,0.002324176593221213
10.422919,4.3385453,Dark matter in cosmology and astrophysics,0.12454787214450412
5.252223,7.4069586,Rotational velocities (v sin i) of stars,0.004103221433991174
3.658432,6.6513667,Extremely Low Mass White Dwarfs in Binaries,0.001414395898251895
4.4673996,7.4368424,P Cygni and related phenomena,0.002136327137984633
8.794487,4.1231737,Sudbury Neutrino Observatory (SNO),0.0012375964109704082
10.8471775,4.6349874,Tsallis Holographic Dark Energy (THDE),0.0048362026416790055
4.2244005,7.8677206,Blue Straggler Stars,0.0023904764009517704
8.391933,7.5656314,Astrophysical tails,0.01058218597832733
7.2260575,11.447735,CoRoT mission,0.005245051456017444
4.724081,5.40247,Type I X-ray bursts and neutron stars,0.002821425151200395
5.370069,7.094883,Granulation and convection in stellar atmospheres,0.0015838287402299867
11.065199,5.6550956,Inflationary models and inflaton properties,0.0020810772982091685
8.477478,7.006251,Ejecta in astrophysical contexts,0.02118278856991315
7.99495,6.487163,Core helium flash and flash mixing,0.002324176593221213
5.47872,10.961526,Kuiper Belt Objects and Occultation Surveys,0.0016390785800054514
7.669148,9.587564,Imaging X-ray Polarimetry Explorer (IXPE),0.0023941597236034682
10.504741,6.6203184,Primordial cosmology phenomena,0.006806780260337245
8.835043,9.760533,Lucky Imaging Technique,0.0012265464430153152
8.13003,9.100152,Wisconsin H-Alpha Mapper (WHAM) studies,0.001477012383330755
10.911702,10.319807,"Historical figures, cosmological theories",0.0046594031543975185
5.7120557,10.846006,Asteroid belts and their dynamics,0.00693937987579836
8.960066,6.4768777,Specific interaction-induced phenomena,0.00878472452429888
6.2644267,7.753435,AGN jets and magnetic fields,0.003709105910259527
10.9134,6.6455145,Cosmological measures and multiverse theory,0.0020589773622989825
6.511876,9.766216,CLASH Survey and Related Studies,0.0018969111656242865
4.902565,4.740852,Neutron star crust and properties,0.001756944904859776
7.2535167,10.052672,COBE DIRBE/FIRAS cosmic infrared background analysis,0.002666725599829094
4.0389543,7.30277,R Coronae Borealis stars and phenomena,0.002769858634076628
4.1652045,8.130275,Fomalhaut system and studies,0.001992677554568425
8.39899,2.6466756,Gravitationally lensed quasars,0.0015469955137130103
10.405381,4.9960003,Supersymmetry and neutralino dark matter,0.007079346136562871
10.6018,4.2842298,Fuzzy Dark Matter (FDM),0.001488062351285848
10.486161,8.89723,Advanced computational methods in astronomy,0.0017201116783427995
7.4602146,11.153958,WFIRST mission,0.0010386969877787355
8.012214,9.62955,Murchison Widefield Array (MWA) studies,0.0026114757600536292
8.816445,6.84229,Dense Matter in Astrophysics,0.016199253022166234
11.409989,6.2537866,Equivalence Principle in Scalar-Tensor Theories,0.002559909242929862
6.743065,6.5630527,s-process nucleosynthesis and uncertainties,0.002839841764458883
8.58182,7.228409,Environmental dependence in astrophysics,0.02178317016213986
10.578489,4.254259,Bose-Einstein Condensate Dark Matter,0.0015654121269714984
10.850157,6.5044727,Swampland conjectures in cosmology,0.003801188976551968
5.2658386,8.609121,Star formation and molecular spectroscopy,0.0027845919246834183
8.587916,10.833869,SPHERE instrument and its applications,0.0022468268175355626
4.663162,3.0790467,GEO 600 gravitational wave detector,0.0015027956418926386
3.0192282,5.8175473,Recurrent Novae (T Pyxidis),0.0024162596595136542
9.018998,9.89117,Impact of satellite megaconstellations on astronomy,0.0021326438153329353
3.9704416,8.645885,Detailed studies of ω Centauri,0.003046107832953951
7.986719,8.067068,Lunar science and phenomena,0.002736708730211349
9.981993,8.83332,Regression analysis in astronomy,0.0024125763368619563
4.033565,7.4517174,AGB and post-AGB stars,0.01151774993185853
6.0022917,12.20542,Detection of long-period extrasolar planets,0.0038674887842825257
6.983983,5.2845354,Whistler waves in solar wind,0.0018821778750174958
4.838063,8.897334,Galaxy pairs and star formation,0.0032486905787973215
4.701615,3.1269052,Gravitational waves and data analysis techniques,0.002213676913670284
5.393171,11.556936,Atmospheric phenomena in planetary contexts,0.002158427073894819
4.311324,8.018995,Stellar Collisions and Blue Stragglers,0.0018195613899386358
4.483133,9.61093,Color gradients in early-type galaxies,0.0027624919887732327
8.348809,6.859534,Recombination processes in astrophysics,0.0032192239975837402
5.8792524,8.123234,Seyfert Galaxies and AGN Activity,0.01858236277781461
4.908644,9.148925,Dry mergers in early-type galaxies,0.002254193462838958
5.914046,8.448752,X-ray and spectroscopic studies of YSOs and SNRs,0.006615247482448967
7.869656,10.462223,Laser Ranging Interferometer in GRACE-FO,0.0013259961546111516
8.124058,8.039666,"""Beta in astronomical phenomena""",0.005414484297995536
5.184994,7.5432673,Stellar activity and its indicators,0.032210656589095894
9.23,4.4794903,Charm quark contribution to atmospheric neutrino flux,0.0007071979491259476
3.9621193,8.414177,Pleiades substellar population studies,0.002405209691558561
5.7029095,12.151281,Radius valley in exoplanets,0.002291026689355934
8.429158,4.9680543,PAMELA experiment in cosmic ray studies,0.00231312662526612
11.003401,5.678831,Supersymmetry in cosmological inflation models,0.01008125409769645
11.783788,6.2278743,Geodesics in General Relativity,0.016040870148143236
10.971938,6.432076,Mirror matter in cosmology,0.0008582141778455509
5.900934,10.772537,Asteroid families and dynamics,0.0025893758241434433
7.02752,7.1969676,Proton-to-electron mass ratio variation,0.001826928035242031
8.756109,7.1569314,Shift in astrophysical contexts,0.012210214590377688
5.2942495,9.885348,Dust attenuation in galaxies,0.003768039072686689
8.829082,8.311855,Polarimetry in astronomy,0.00864107494088267
5.636003,10.571509,Orbital periods in X-ray binaries,0.002548859274974769
5.4518423,5.794427,X-ray afterglows of GRBs,0.004799369415162029
9.985593,7.8072004,Taylor-related concepts in astrophysics,0.0034254900660788084
9.87591,10.006186,Reports and summaries of working groups,0.01569463781888366
4.875626,4.873237,Neutron star crust cooling and X-ray bursters,0.002471509499289119
9.602421,7.183569,Fokker-Planck equation in astrophysics,0.0025562259202781645
8.505829,5.0588694,Tunka-Rex experiment and radio detection,0.0031897574163701594
6.0630593,8.883762,Extremely Red Objects (EROs),0.0013480960905213374
5.2765536,8.790249,Dual AGNs and galaxy mergers,0.004213721113542104
10.890929,10.462743,Historical and cultural astronomy,0.0020810772982091685
9.101867,9.302403,Proper motion measurements of celestial objects,0.002294710012007632
4.35006,6.4537916,Eclipsing binary systems and light curve analysis,0.001775361518118264
7.5101247,11.105182,DAMPE mission and related research,0.0007550811435980169
5.916884,8.505313,Lyman-α Blobs (LABs) Studies,0.0015433121910613126
4.860636,4.7665277,Kaon condensation in neutron stars,0.0014291291888586855
4.277557,6.739185,Identification of donor stars in binaries,0.0025746425335366526
4.7376223,8.5297575,Massive star formation in LMC,0.0034660066152474825
5.2935524,7.8906856,Stellar streams detection and properties,0.013742476813483907
9.771625,10.957306,Instrumentation and observational techniques in astronomy,0.00256359256558156
7.2553782,10.111313,Infrared Space Observatory (ISO),0.005477100783074396
8.194324,10.0937395,Radio Frequency Interference in Radio Astronomy,0.001270746314835687
4.6455398,7.8663945,Starless and pre-stellar cores,0.00823590944919593
9.887248,9.467702,Mathematical signal processing in astronomy,0.007362961980743589
3.7183254,8.697632,Studies on 47 Tucanae globular cluster,0.004412620536733777
4.465108,9.415723,Superclusters' shape and distribution in cosmic web,0.009075707013782993
5.5852776,6.516256,Superflares on solar-type stars,0.0027735419567283255
5.093447,8.639585,Schmidt Law and Star Formation,0.003296573773269391
4.513944,7.4551983,Yellow stars in evolutionary stages,0.0009318806308795038
9.931594,9.419088,Advanced Visualization Techniques in Astronomy,0.003193440739021857
9.586885,6.2034483,Sunyaev-Zel'dovich Effect (SZE),0.001941111037444658
4.7708983,7.9140096,Young stellar objects and environments,0.0013775626717349187
6.676042,5.0711,Solar wind properties and models,0.008961524011580367
9.292744,10.628917,Indian astronomical facilities and observatories,0.013893493042203511
10.010155,9.581105,Extraction techniques in astronomy,0.0055286673001981625
10.919481,6.800818,Fisher matrix in cosmology,0.00450102028037452
10.3687935,4.7201853,Q-balls and related dark matter concepts,0.005687050174221162
6.831493,4.9048448,Solar active region fan loops and EIS/Hinode studies,0.007727610923261656
3.5974636,9.496804,Dwarf galaxies and stellar structures,0.0031234576086396014
5.246534,8.503407,Sink particles in star formation simulations,0.001941111037444658
7.877326,7.839842,"Presence of ""SF"" in text",0.00928565640492976
5.0297904,6.8671727,Rapidly Oscillating Ap (roAp) Stars,0.007370328626046985
8.572666,8.008657,Intermediate Polars and Accretion States,0.0009723971800481778
4.837415,4.805315,Antikaon condensation in neutron stars,0.0018969111656242865
10.216985,6.3037686,Cosmic web and its components,0.005477100783074396
7.697513,8.953867,TeV gamma-rays from Mkn 501 with HEGRA,0.0030240078970437652
10.526968,6.259638,Quintessence in cosmology,0.0069541131664051506
5.2240257,4.8583403,Nuclear symmetry energy and density dependence,0.01855289619660103
9.5320835,10.728112,Instrumentation and calibration techniques in astronomy,0.004957752289185028
5.8482785,9.005723,"Radio galaxies, jets, and interactions",0.004036921626260617
4.3553863,8.387823,Stellar clusters,0.07245832320419604
12.017098,6.338107,Hořava-Lifshitz gravity,0.002213676913670284
9.316147,10.45515,Advanced telescope design and performance,0.03154765851179032
2.861148,5.7719555,Supernova Remnants (SNRs),0.004924602385319749
10.413651,4.0661683,Einasto profile in dark matter studies,0.0020442440716921923
9.979685,9.65482,Specific methods and techniques in astronomy,0.005602333753232116
9.339375,4.4149942,Sterile neutrinos as dark matter candidates,0.0021952603004117954
8.444336,4.914117,PAMELA experiment and cosmic ray studies,0.004272654275969266
9.709689,9.312731,Streak detection in astronomical images,0.002880358313627557
10.32904,4.9522767,Right-handed sneutrino in SUSY models,0.002983491347875091
9.464611,10.767265,Calorimeters and energy measurement,0.0019853109092650297
11.09349,6.662737,Anisotropic and inhomogeneous cosmological models,0.0033297236771346697
10.594346,6.405434,Naked Singularities,0.0017937781313767524
11.113553,7.1039224,Cosmological tensions and data discrepancies,0.009304073018188247
7.4372473,7.124909,Magnesium in astrophysical contexts,0.014689090734970201
9.154502,8.134369,21-cm signal in early universe,0.007480828305597913
9.504905,8.870405,Remnants in Astronomy,0.0173484496894959
4.3163385,6.996288,Symbiotic Stars,0.004250554340059081
8.916169,7.090918,Vertical dynamics in astrophysical contexts,0.013153145189212284
8.735418,7.119949,Element behavior in astrophysical contexts,0.02338173219297664
5.3127284,8.115268,Horologium constellation and stellar properties,0.0021842103324567026
10.040085,7.912513,Detailed physical and dynamical analysis,0.002405209691558561
7.6292596,6.6765995,"Positron annihilation, 511 keV emission line",0.0017237950009944972
8.402273,5.428002,Cosmic-ray detection and analysis,0.0021252771700295404
5.7443748,8.303731,Narrow-Line Seyfert 1 Galaxies (NLS1s),0.002696192181042675
11.234478,6.2972336,SU(N) gauge fields in cosmology,0.005631800334445697
9.140902,6.6404786,Askaryan effect in dense media,0.0008913640817108297
6.6838765,6.885282,Lithium abundance in stars,0.006902546649281384
8.503665,7.224001,Erosion in astronomical contexts,0.0012891629280941752
7.951147,10.270681,Advanced UV Spectroscopy Instruments,0.003314990386527879
2.8856177,8.623746,NGC 891,0.0048767191908476795
4.957119,7.672922,Limb darkening in stars,0.00454890347484659
4.522677,6.092108,X-ray binaries and accretion discs,0.004869352545544285
7.945296,9.904327,APEX Telescope and Submillimeter Observations,0.0032671071920558096
8.606164,7.331177,Influence on astrophysical phenomena,0.00864107494088267
7.941955,8.649087,Advanced spectral analysis and statistical tools,0.002913508217492836
7.8918133,8.647398,Fourier Transform/Analysis,0.004766219511296751
6.6982574,5.1535635,Solar oscillations and magnetic activity,0.0024236263048170495
6.738275,10.386751,Observational studies of astronomical objects,0.16657826692302594
8.153412,7.02729,Accretion processes in astrophysics,0.10838913567150656
6.715063,7.0071373,Chemical abundances in astronomical objects,0.003653856070484062
7.8949466,7.8748417,"Presence of ""Y"" in titles/content",0.03170972470846501
6.0053363,12.212378,Transiting exoplanets' photometric parameters,0.0012486463789255012
9.517322,9.231508,Detection and analysis techniques in astronomy,0.008140143060251792
7.741392,9.469351,GLAST (Gamma-ray Large Area Space Telescope),0.00893942407567018
8.429395,10.626233,Radio spectrometers and instrumentation,0.0019447943600963556
6.8701863,4.8471937,Polarity Inversion Lines in Solar Activity,0.0019632109733548437
5.936664,10.80593,Asteroid and chemical process modeling,0.0021657937191982145
9.297299,9.656949,Confusion noise in astronomical surveys,0.002386793078300073
4.8132176,3.2739575,Continuous gravitational waves,0.01292477918480703
3.0142365,5.9076524,Knots in nebulae and supernova remnants,0.005650216947704185
8.559253,5.1579986,Ultra-High Energy Cosmic Rays (UHECRs),0.010420119781652634
4.9574304,9.575117,Tully-Fisher Relation,0.004357370696958312
6.77931,8.538566,"Adsorption, desorption, and diffusion on interstellar dust grains",0.0015027956418926386
10.159109,7.094853,Fine-Structure Constant (α),0.03848703838758868
8.592385,5.1773314,Ultra-High-Energy Cosmic Ray Anisotropy,0.005863849661502649
7.0426292,7.185636,Proton-to-electron mass ratio variation,0.0015101622871960339
2.7358809,5.63955,Supernova 1987A (SN 1987A),0.004471553699160939
4.1941304,8.666167,Sedna and inner Oort Cloud,0.002169477041849912
6.4683065,10.228234,Discovery of specific astronomical objects,0.009484555828121431
7.7790246,8.84422,Very High Energy (VHE) Gamma Rays,0.004722019639476379
6.4240212,10.324581,Detailed studies of specific astrophysical phenomena,0.002920874862796231
7.0839834,8.659875,Continuum Emission in Astronomy,0.027286054203776142
7.3379927,10.178673,Spitzer MIPS infrared observations,0.005705466787479649
10.834946,7.510774,Reviews of advanced cosmology topics,0.03138927563776732
9.049689,6.7207546,Standing waves in astrophysical contexts,0.0028877249589309524
8.274417,9.517831,Cherenkov Telescope Array SST-1M technology,0.0018637612617590075
9.12451,10.738303,Advanced astronomical instrumentation and technology,0.0018895445203208911
10.29672,8.3461275,Estimators in astrophysical data analysis,0.00786021053872277
3.725803,7.693282,Fourier decomposition of RR Lyrae stars,0.0034439066793372965
10.645034,4.290745,Freeze-in mechanism for dark matter,0.0038196055898104563
8.412001,5.429585,Cosmic rays and associated phenomena,0.01622503628072812
6.744156,9.87889,UKIDSS survey and related concepts,0.00584543304824416
9.62935,10.059593,Seismology in Astronomy,0.007370328626046985
7.8083453,9.351306,VERITAS gamma-ray observatory,0.0031529241898531827
3.9460783,8.800071,Arp 220 studies,0.0019042778109276816
7.7348547,9.781256,SOI technology in XRPIX X-ray sensors,0.0015875120628816844
7.2141457,7.057681,Nickel in Astrophysical Contexts,0.004850935932285796
3.9510906,9.326888,Hickson Compact Groups (HCGs),0.0028729916683241617
3.6062384,6.8012953,Brown Dwarfs and Their Formation,0.009403522729784083
9.225949,8.326245,Internal Linear Combination (ILC) in CMB Analysis,0.0030939910274260206
5.662221,7.690335,Delta Isobars (Δ isobars),0.0025783258561883505
5.430309,11.5985775,Aerosols and particulate matter in planetary atmospheres,0.007370328626046985
7.2426634,10.487697,Meteor observation and analysis,0.00295402476666151
5.260618,7.2858644,Stellar rotation and magnetic activity,0.0025378093070196764
4.419853,9.482673,Galactic structure and features,0.0033923401622135297
7.7312284,10.466654,Meteor observations via video networks,0.002324176593221213
9.164072,8.240666,POLARBEAR experiment and CMB polarization,0.002552542597626467
7.0065184,11.941525,Search for Extraterrestrial Intelligence (SETI),0.002548859274974769
5.33866,11.398827,Io's volcanic and atmospheric phenomena,0.000784547724811598
4.9407997,5.535294,Magnetars and their X-ray properties,0.0013370461225662446
4.276008,5.5648184,Pulsars in binary systems,0.013138411898605495
10.388761,4.979515,"Supersymmetry, dark matter, neutrino telescopes",0.0016869617744775206
5.986877,7.0466204,Kilohertz QPOs in atoll sources,0.00173484496894959
7.290354,9.478586,Swift/BAT hard X-ray observations,0.0069541131664051506
8.548206,2.9570832,MACHOs and microlensing detection,0.00231312662526612
10.849938,7.68968,Forecasting cosmological constraints using advanced techniques,0.002707242148997768
10.521263,8.35087,Monte Carlo methods in astrophysics,0.022483001465962417
4.1847525,6.8528004,Capella binary star system,0.002843525087110581
5.392124,11.904411,Habitability of exoplanets,0.002747758698166442
7.054987,7.7230077,CO chemistry and observations,0.06743427110728045
3.9664557,9.605379,Host galaxies in astronomy,0.0318938908410499
8.30745,9.915718,NectarCAM camera for CTA,0.0009650305347447826
2.8530943,8.584565,NGC 6946,0.0020994939114676566
9.039721,7.043118,Quadrupole-related phenomena in astrophysics,0.008191709577375559
5.446712,11.922333,Atmospheric escape in exoplanets,0.0017385282916012876
8.339421,7.62394,Paschen lines in astrophysical studies,0.0013038962187009657
11.9802,6.408265,Extended Theories of Gravity,0.03357716929287572
9.166037,10.758964,Advanced astronomical instrumentation and technology,0.0033002570959210884
2.7984145,5.816755,Tycho's Supernova Remnant (SNR),0.0022247268816253767
7.7046194,6.5984125,Energetic Neutral Atoms in Heliosphere,0.0011970798618017341
9.047437,6.0244646,Godunov methods in MHD simulations,0.001322312831959454
6.7733607,6.336906,Baryogenesis,0.0029319248307513243
8.622795,9.718261,High-resolution imaging of specific astrophysical phenomena,0.15419493616801844
7.3026724,5.9329166,Geomagnetic field and tidal disruption events,0.0018748112297141005
7.5495415,11.263569,Specific space missions and instruments,0.004386837278171894
4.591585,5.811874,X-ray binaries and neutron stars,0.0024825594672442117
8.420914,7.565288,Differential rotation in astrophysical objects,0.030357945295291976
7.454205,7.7590413,Graphite and Graphene in Astronomy,0.0020810772982091685
6.2398343,10.969551,"Active asteroids, especially (6478) Gault",0.0026777755677841867
4.8349648,10.734826,Planetary migration mechanisms and models,0.007687094374092982
6.811728,9.587305,WALLABY survey and HI observations,0.0026114757600536292
5.831331,12.05103,Exoplanet transit and atmospheric studies,0.003583872940101807
4.7481537,9.336755,Merging galaxy clusters and data analysis,0.0014107125756001974
11.909314,6.3477154,Gravity's Rainbow Theory,0.0009245139855761085
3.080085,8.805433,Edge-on galaxy NGC 891,0.0022063102683668886
8.592373,6.5347342,Supershells in various contexts,0.0014475458021171738
9.8963175,5.3272815,Strange Quark Matter (SQM),0.0014438624794654762
7.341373,10.153493,VISTA telescope and infrared surveys,0.0019595276507031463
7.931541,8.033618,Specific celestial objects and phenomena,0.002228410204277074
2.8027225,5.8143587,Tycho's Supernova Remnant (SNR),0.0034549566472923893
5.9930425,11.279905,Vega-related studies,0.0013701960264315234
3.7106512,9.434695,Mrk Galaxies,0.007576594694542052
6.0826116,7.908586,High accretion rate AGNs and Quasars,0.028159001672228484
8.551366,7.00392,Internal and external astrophysical mechanisms,0.01405187591622651
8.780862,4.0943627,IceCube Neutrino Observatory research,0.0024346762727721423
3.250177,9.358274,Sculptor dwarf spheroidal galaxy,0.0025046594031543977
5.021286,4.8526654,Detailed studies of neutron matter,0.02300971660515518
5.3827744,11.881103,Habitability of exomoons,0.002552542597626467
6.8454733,4.9294477,Faculae in solar and stellar activity,0.0019226944241861699
9.618827,10.981621,Instrumentation and measurement techniques,0.0022799767214008414
5.3620996,11.440064,Dynamics of planetary atmospheric circulation,0.004291070889227755
7.391428,9.541603,Chandra X-ray Observatory observations,0.026354173572896638
8.145286,10.558677,MICROSCOPE mission and WEP testing,0.0013665127037798257
7.9706397,9.745961,Axion Helioscope Experiments,0.002489926112547607
6.347095,4.708813,Umbral Dots in Sunspots,0.0020994939114676566
5.7531295,6.8564544,Quasi-periodic oscillations in blazars,0.003930105269361385
4.8979063,10.717476,Protostellar disk substructures and planet formation,0.00295402476666151
6.5757904,11.366912,Comet 103P/Hartley 2,0.002353643174434794
3.8789096,9.566807,Barred Galaxies,0.004784636124555239
9.926215,8.336551,Principal Component Analysis in Astrophysics,0.004884085836151075
4.7364798,7.969311,Starless and Protostellar Cores,0.0021215938473778426
3.2468455,9.353696,Andromeda dwarf spheroidal galaxies,0.0025230760164128858
6.8257256,4.7666216,Spicules in the solar chromosphere,0.0029282415080996264
5.570077,3.9420266,Hairy black holes and superradiance,0.0022578767854906554
10.795348,4.519162,Statefinder parameters in dark energy models,0.002489926112547607
8.40634,5.313525,Air-fluorescence yield in UHECR detection,0.0010792135369474096
5.5125656,10.529199,Impact cratering and granular media studies,0.0018416613258488217
6.744798,4.886384,Solar Chromosphere,0.01262643005001952
5.938427,9.289975,Galaxy groups and redshift surveys,0.01586407066086175
6.668461,6.905776,Lithium abundance in stars,0.005716516755434742
5.8348193,12.292875,"Penn State-Toruń Planet Search, evolved stars",0.002850891732413976
4.6847997,9.105826,Galaxy collisions and splash bridges,0.0025893758241434433
8.338926,9.642041,Cherenkov Telescope Array (CTA),0.0031308242539429968
7.7116823,8.944219,VHE gamma rays with H.E.S.S.,0.006401614768650504
7.631281,9.958055,Hitomi satellite X-ray observations,0.001996360877220123
9.691426,10.053458,Systematic errors and mitigation,0.006810463582988943
10.317979,8.222413,Parameter estimation in astrophysics,0.07540866464820585
11.031655,6.501258,Non-Gaussianity and Anisotropy in Cosmology,0.0024567762086823283
5.046548,9.524801,Sérsic profile in galaxy morphology,0.004416303859385474
5.9323854,8.081815,Active Galactic Nuclei (AGN),0.06118735589000125
10.463491,8.446592,Advanced mathematical and physical methods in astrophysics,0.0012081298297568271
4.871426,9.507508,Luminosity function of galaxies,0.009182523370682224
7.4690523,6.1913753,Tidal deformability in compact stars,0.009075707013782993
8.462793,2.5661166,Gravitational lensing flexion,0.002014777490478611
10.9134445,6.8125787,Cosmological term (Λ term) and variations,0.008151193028206884
9.518044,6.8360453,Two Component Advective Flow (TCAF) Model,0.002136327137984633
10.805598,6.974217,Stephani cosmological models,0.0011086801181609907
3.9329238,7.5572853,Eta Carinae and associated phenomena,0.002983491347875091
8.908821,6.030148,Magnetohydrodynamic (MHD) Turbulence,0.005775449917861905
7.522916,11.274408,Detailed space missions and instruments,0.05109873514700141
5.8993526,11.996474,Eridanus II and ɛ Eridani exoplanets,0.005963299373098484
6.781175,7.093076,[α/Fe] ratios in Galactic chemical evolution,0.008611608359669091
8.571804,8.399298,Plateau phases in astronomical phenomena,0.006622614127752363
10.420289,5.880708,One-loop quantum corrections,0.005804916499075486
9.495352,5.5679393,Superconductivity and related phenomena,0.004471553699160939
10.341938,9.130492,MESA software in stellar astrophysics,0.0019190111015344722
4.741541,7.1490793,ZZ Ceti stars and instability strip,0.0013038962187009657
5.4958477,5.7861934,Gamma-Ray Bursts (GRBs) and Afterglows,0.02302444989576197
7.3341293,7.374055,Ammonia (NH₃) in astrophysical contexts,0.005274518037231025
7.960282,10.701235,Very Long Baseline Interferometry (VLBI),0.003318673709179577
5.8214045,9.04639,X-shaped radio galaxies,0.0025562259202781645
4.0919275,5.337794,Geminga Pulsar,0.002593059146795141
10.717384,4.586119,Dark Energy (DE),0.007031462942090802
6.078592,12.303537,WASP project and transiting exoplanets,0.004629936573183938
8.2353735,6.60239,High-energy astrophysical phenomena,0.005211901552152166
10.680808,4.2392817,Sun's interaction with dark matter,0.030553161395831953
7.449161,9.476947,BeppoSAX X-ray and gamma-ray observations,0.0031860740937184615
10.546549,8.762606,Computational optimization in astrophysics,0.0036796393290459456
8.683317,10.380468,Skipper CCD Technology,0.001808511421983543
3.5921385,8.7315645,Globular Cluster M13,0.0011602466352847577
